dataset_key,domain,frequency,model,model_family,horizon_type,horizon,experiment_type,n_series,mae,rmse,smape,avg_fit_time_seconds,avg_inference_time_seconds,avg_series_total_time_seconds,avg_peak_memory_mb
m1_monthly,finance,monthly,ttm,foundation,short,9,baseline,495,2228.2361906894303,2430.1114660288954,23.87296830995048,1.3654882257634944e-06,0.789805084286314,0.7898115683083582,95.25405502319336
m1_monthly,finance,monthly,lstm,traditional,short,9,baseline,617,10424.792961070747,10670.278794769049,190.42874985798144,1.3369988390460394e-06,0.21213221704554128,0.21213890319898407,1.510507583618164
nn5_daily,retail,daily,timesfm,foundation,long,56,baseline,111,3.4069649346927875,4.992091786167081,19.881093952766147,2.3150229239249013e-05,0.2916110098898948,0.2916382798203477,0.2349071502685547
nn5_daily,retail,daily,prophet,traditional,long,56,baseline,111,3.6953808732646114,5.1326102484710345,21.715879441629106,2.9424289325336077e-05,0.3893350480913042,0.38936930304175027,25.723344802856445
nn5_daily,retail,daily,seasonal_naive,traditional,long,56,baseline,111,4.3517605671470045,6.1925119321068145,26.470463020668515,6.400787078582489e-07,4.9593212368252044e-05,5.163373173894109e-05,0.16357421875
nn5_daily,retail,daily,uni2ts,foundation,long,56,baseline,111,5.650316314938164,7.985789480579511,30.696043909865285,1.8493549243823903e-06,1.0171613886549666,1.017167009748854,2.263656616210937
nn5_daily,retail,daily,ttm,foundation,long,56,baseline,111,6.629640565906869,8.248470733817019,35.4549661132107,1.4670260317690737e-06,0.05343511942270636,0.0534397546235505,1.189162254333496
nn5_daily,retail,daily,lstm,traditional,long,56,baseline,111,8.57639706677819,10.999430344847697,46.50904338771319,1.722627931886965e-06,1.4154271198822572,1.4154322533994108,0.6790037155151367
nn5_daily,retail,daily,arima,traditional,long,56,baseline,111,8.252118418154343,10.726246233554964,48.21464428053191,1.1061762904261684e-06,0.06996753409102152,0.0699707731470331,6.921889305114746
nn5_daily,retail,daily,naive,traditional,long,56,baseline,111,8.262752471468145,10.72236778086965,48.26867613645613,6.744453498909065e-07,1.237843487713788e-05,1.4515610428543778e-05,0.1539573669433593
nn5_daily,retail,daily,timesfm,foundation,short,28,baseline,111,3.3387345445747423,5.16358264091192,20.055804898227898,3.51892935263144e-05,0.270243958309964,0.27028302459029463,12.234786033630373
nn5_daily,retail,daily,prophet,traditional,short,28,baseline,111,3.7950590963740565,5.3997288867450735,22.4050960049493,7.233318981823534e-05,0.3915410664704469,0.3916179167257773,27.29323482513428
nn5_daily,retail,daily,ttm,foundation,short,28,baseline,111,4.329755828347607,5.8749915708101845,24.9767989694167,1.4197718989741695e-06,0.0473941918965932,0.047398539276810335,1.2257413864135742
nn5_daily,retail,daily,seasonal_naive,traditional,short,28,baseline,111,4.543712226371527,6.321441859130952,28.009568167396434,6.873328406531531e-07,4.715747661418743e-05,4.917651683360607e-05,0.1629867553710937
